date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:15	252377/252377	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:15%20GMT	https://kwasu.edu.ng/grants/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/grants/index.html	(from https://kwasu.edu.ng/)
15:32:16	238935/238935	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:04%20GMT	https://kwasu.edu.ng/journals/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/journals/index.html	(from https://kwasu.edu.ng/)
15:32:17	238254/238254	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:18:23%20GMT	https://kwasu.edu.ng/workshops/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/workshops/index.html	(from https://kwasu.edu.ng/)
15:32:18	294089/294089	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:11:35%20GMT	https://kwasu.edu.ng/management-and-social-sciences/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/management-and-social-sciences/index.html	(from https://kwasu.edu.ng/)
15:32:18	259669/259669	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:40%20GMT	https://kwasu.edu.ng/news/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/news/index.html	(from https://kwasu.edu.ng/)
15:32:19	238521/238521	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:20%20GMT	https://kwasu.edu.ng/centres/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/centres/index.html	(from https://kwasu.edu.ng/)
15:32:20	253907/253907	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:12:57%20GMT	https://kwasu.edu.ng/lifestyle/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/lifestyle/index.html	(from https://kwasu.edu.ng/)
15:32:21	238260/238260	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:14:04%20GMT	https://kwasu.edu.ng/student-union/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/student-union/index.html	(from https://kwasu.edu.ng/)
15:32:21	241562/241562	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:55%20GMT	https://kwasu.edu.ng/student-affairs/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/student-affairs/index.html	(from https://kwasu.edu.ng/)
15:32:22	237967/237967	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:33%20GMT	https://kwasu.edu.ng/sports-and-recreation/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/sports-and-recreation/index.html	(from https://kwasu.edu.ng/)
15:32:23	243632/243632	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:13:35%20GMT	https://kwasu.edu.ng/awards/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/awards/index.html	(from https://kwasu.edu.ng/)
15:32:23	235426/235426	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:13:40%20GMT	https://kwasu.edu.ng/convocations/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/convocations/index.html	(from https://kwasu.edu.ng/)
15:32:24	237570/237570	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:24:39%20GMT	https://kwasu.edu.ng/ehs-inductions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/ehs-inductions/index.html	(from https://kwasu.edu.ng/)
15:32:25	256349/256349	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:12:03%20GMT	https://kwasu.edu.ng/events/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/events/index.html	(from https://kwasu.edu.ng/)
15:32:27	234922/234922	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:41%20GMT	https://kwasu.edu.ng/graduations/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/graduations/index.html	(from https://kwasu.edu.ng/)
15:32:27	316/316	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2014:32:25%20GMT	http://kwasu.edu.ng/wp-content/uploads/slider/cache/99c3fa231d34fefc8341f2db5cbe24b8/Kwasu-covert-gas-1.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/99c3fa231d34fefc8341f2db5cbe24b8/Kwasu-covert-gas-1.61.delayed	(from https://kwasu.edu.ng/)
15:32:28	283677/283677	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:11:27%20GMT	https://kwasu.edu.ng/inaugural-lectures/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/inaugural-lectures/index.html	(from https://kwasu.edu.ng/)
15:32:28	242910/242910	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:54%20GMT	https://kwasu.edu.ng/mls-inductions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/mls-inductions/index.html	(from https://kwasu.edu.ng/)
15:32:29	232613/232613	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:22%20GMT	https://kwasu.edu.ng/main-campus-malete/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/main-campus-malete/index.html	(from https://kwasu.edu.ng/)
15:32:30	232648/232648	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:12:19%20GMT	https://kwasu.edu.ng/kwasu-conference-centre/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-conference-centre/index.html	(from https://kwasu.edu.ng/)
15:32:30	232627/232627	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:36%20GMT	https://kwasu.edu.ng/kwasu-contact-office/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-contact-office/index.html	(from https://kwasu.edu.ng/)
15:32:32	232548/232548	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:19%20GMT	https://kwasu.edu.ng/kwasu-mba/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-mba/index.html	(from https://kwasu.edu.ng/)
15:32:32	97665/97665	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Nov%202024%2000:19:15%20GMT	https://kwasu.edu.ng/wp-content/uploads/slider/cache/99c3fa231d34fefc8341f2db5cbe24b8/Kwasu-covert-gas-1.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/99c3fa231d34fefc8341f2db5cbe24b8/Kwasu-covert-gas-1.jpg	(from https://kwasu.edu.ng/)
15:32:32	309/309	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2014:32:31%20GMT	http://kwasu.edu.ng/wp-content/uploads/slider/cache/f66085081687edbabd71807d39aac53d/slider-15-1.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/f66085081687edbabd71807d39aac53d/slider-15-1.63.delayed	(from https://kwasu.edu.ng/)
15:32:33	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jan%202025%2014:32:33%20GMT	http://kwasu.edu.ng/wp-content/uploads/slider/cache/f562aca9ddc7e8cdf9ad7e5271e3b269/WhatsApp-Image-2024-05-14-at-14.37.27_2757b73d.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/f562aca9ddc7e8cdf9ad7e5271e3b269/WhatsApp-Image-2024-05-14-at-14.37.27_2757b73d.jpg	(from https://kwasu.edu.ng/)
15:32:33	54304/54304	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Sep%202024%2021:25:52%20GMT	https://kwasu.edu.ng/wp-content/uploads/slider/cache/f66085081687edbabd71807d39aac53d/slider-15-1.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/f66085081687edbabd71807d39aac53d/slider-15-1.jpg	(from https://kwasu.edu.ng/)
15:32:34	253310/253310	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:36%20GMT	https://kwasu.edu.ng/kwasu-engineers-convert-petrol-engine-bus-to-electric-bus	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-engineers-convert-petrol-engine-bus-to-electric-bus.html	(from https://kwasu.edu.ng/)
15:32:34	105152/105152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Sep%202024%2021:25:52%20GMT	https://kwasu.edu.ng/wp-content/uploads/slider/cache/f562aca9ddc7e8cdf9ad7e5271e3b269/WhatsApp-Image-2024-05-14-at-14.37.27_2757b73d.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/slider/cache/f562aca9ddc7e8cdf9ad7e5271e3b269/WhatsApp-Image-2024-05-14-at-14.37.27_2757b73d.jpg	(from https://kwasu.edu.ng/)
15:32:35	250615/250615	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:29%20GMT	https://kwasu.edu.ng/commissioning-of-osi-campus/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/commissioning-of-osi-campus/index.html	(from https://kwasu.edu.ng/)
15:32:35	10101/10101	---M--	200	added ('OK')	text/css	date:Mon,%2001%20Jul%202024%2017:35:44%20GMT	https://kwasu.edu.ng/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://kwasu.edu.ng/)
15:32:36	256465/256465	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:11:42%20GMT	https://kwasu.edu.ng/kwasu-among-six-institutions-selected-for-ict-experience-centre/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-among-six-institutions-selected-for-ict-experience-centre/index.html	(from https://kwasu.edu.ng/)
15:32:36	251801/251801	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:27%20GMT	https://kwasu.edu.ng/kwara-governor-appoints-prof-jimoh-as-kwasu-vc/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwara-governor-appoints-prof-jimoh-as-kwasu-vc/index.html	(from https://kwasu.edu.ng/)
15:32:37	270419/270419	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:08:46%20GMT	https://kwasu.edu.ng/alumni-relations/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/alumni-relations/index.html	(from https://kwasu.edu.ng/)
15:32:37	216125/216125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2009:16:05%20GMT	https://kwasu.edu.ng/wp-content/uploads/2025/01/6.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2025/01/6.jpg	(from https://kwasu.edu.ng/)
15:32:38	260895/260895	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:07:45%20GMT	https://kwasu.edu.ng/category/career/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/category/career/index.html	(from https://kwasu.edu.ng/)
15:32:39	260183/260183	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:07:39%20GMT	https://kwasu.edu.ng/category/development/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/category/development/index.html	(from https://kwasu.edu.ng/)
15:32:40	260080/260080	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:07:28%20GMT	https://kwasu.edu.ng/author/kwasu/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/author/kwasu/index.html	(from https://kwasu.edu.ng/)
15:32:40	251332/251332	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:32%20GMT	https://kwasu.edu.ng/university-flagged-off-the-state-governments-drug-testing-policy/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/university-flagged-off-the-state-governments-drug-testing-policy/index.html	(from https://kwasu.edu.ng/)
15:32:40	92804/92804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2009:54:01%20GMT	https://kwasu.edu.ng/wp-content/uploads/2025/01/18.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2025/01/18.jpg	(from https://kwasu.edu.ng/)
15:32:40	211446/211446	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2009:51:28%20GMT	https://kwasu.edu.ng/wp-content/uploads/2025/01/20.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2025/01/20.jpg	(from https://kwasu.edu.ng/)
15:32:41	251653/251653	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:12:08%20GMT	https://kwasu.edu.ng/revitalising-the-humanities-rethinking-canon-curriculum-and-context/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/revitalising-the-humanities-rethinking-canon-curriculum-and-context/index.html	(from https://kwasu.edu.ng/)
15:32:42	243809/243809	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:27%20GMT	https://kwasu.edu.ng/category/lecture/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/category/lecture/index.html	(from https://kwasu.edu.ng/)
15:32:42	260415/260415	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:07:36%20GMT	https://kwasu.edu.ng/category/research/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/category/research/index.html	(from https://kwasu.edu.ng/)
15:32:43	251419/251419	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:13:36%20GMT	https://kwasu.edu.ng/nigeria-society-of-engineers-nse-inducts-graduate-members-of-kwasu/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/nigeria-society-of-engineers-nse-inducts-graduate-members-of-kwasu/index.html	(from https://kwasu.edu.ng/)
15:32:43	67243/67243	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2014:00:32%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/12/sanni.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/12/sanni.jpg	(from https://kwasu.edu.ng/)
15:32:44	252243/252243	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2011:07:01%20GMT	https://kwasu.edu.ng/the-optimum-utilisation-of-nigerias-energy-resources-for-the-sustainable-growth-and-development-of-the-nation/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/the-optimum-utilisation-of-nigerias-energy-resources-for-the-sustainable-growth-and-development-of-the-nation/index.html	(from https://kwasu.edu.ng/)
15:32:44	176174/176174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2014:33:02%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/12/eng.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/12/eng.jpg	(from https://kwasu.edu.ng/)
15:32:45	97760/97760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Nov%202024%2000:15:54%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/11/vice-chancellor.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/11/vice-chancellor.jpg	(from https://kwasu.edu.ng/)
15:32:45	253041/253041	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:46%20GMT	https://kwasu.edu.ng/convocation-week-to-graduate-the-12th-set/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/convocation-week-to-graduate-the-12th-set/index.html	(from https://kwasu.edu.ng/)
15:32:45	11339/11339	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Dec%202024%2023:28:33%20GMT	https://kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/placeholder.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/plugins/youtube-feed-pro/img/placeholder.png	(from https://kwasu.edu.ng/)
15:32:46	239327/239327	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:47%20GMT	https://kwasu.edu.ng/events/revitalizing-the-humanities-rethinking-canon-and-curriculum-and-context/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/events/revitalizing-the-humanities-rethinking-canon-and-curriculum-and-context/index.html	(from https://kwasu.edu.ng/)
15:32:46	238844/238844	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:14:51%20GMT	https://kwasu.edu.ng/events/fourth-quarter-2024-community-health-outreach/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/events/fourth-quarter-2024-community-health-outreach/index.html	(from https://kwasu.edu.ng/)
15:32:47	240010/240010	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:15:42%20GMT	https://kwasu.edu.ng/events/12th-convocation-ceremony-of-kwara-state-university-malete-information-to-graduand/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/events/12th-convocation-ceremony-of-kwara-state-university-malete-information-to-graduand/index.html	(from https://kwasu.edu.ng/)
15:32:51	771754/771754	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2009:22:04%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/03/slider-6.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/03/slider-6.jpg	(from https://kwasu.edu.ng/)
15:32:52	1438937/1438937	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2009:38:08%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/03/slider-7.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/03/slider-7.jpg	(from https://kwasu.edu.ng/)
15:32:52	576672/576672	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Sep%202024%2021:40:45%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/05/muhammadu-Buhari-Library-scaled.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/05/muhammadu-Buhari-Library-scaled.jpg	(from https://kwasu.edu.ng/)
15:32:53	272259/272259	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:07:38%20GMT	https://kwasu.edu.ng/kwasu-update/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/kwasu-update/index.html	(from https://kwasu.edu.ng/)
15:32:53	238885/238885	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:07:44%20GMT	https://kwasu.edu.ng/disciplinary-actions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/disciplinary-actions/index.html	(from https://kwasu.edu.ng/)
15:32:54	243550/243550	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:47%20GMT	https://kwasu.edu.ng/promotions/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/promotions/index.html	(from https://kwasu.edu.ng/)
15:32:54	1006401/1006401	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Mar%202024%2009:35:38%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/03/slider-8.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/03/slider-8.jpg	(from https://kwasu.edu.ng/)
15:32:54	81956/81956	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20May%202024%2016:04:44%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-12-at-17.00.36_1c44f0ff.jpg	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/05/WhatsApp-Image-2024-05-12-at-17.00.36_1c44f0ff.jpg	(from https://kwasu.edu.ng/)
15:32:55	259669/259669	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:10:40%20GMT	https://kwasu.edu.ng/news	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/news.html	(from https://kwasu.edu.ng/)
15:32:56	287455/287455	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:07:41%20GMT	https://kwasu.edu.ng/courses/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/courses/index.html	(from https://kwasu.edu.ng/)
15:32:56	513444/513444	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Mar%202024%2016:25:16%20GMT	https://kwasu.edu.ng/wp-content/uploads/2021/04/kwbgrd.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2021/04/kwbgrd.png	(from https://kwasu.edu.ng/)
15:32:57	247322/247322	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:34%20GMT	https://kwasu.edu.ng/contact/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/contact/index.html	(from https://kwasu.edu.ng/)
15:32:57	276653/276653	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:15:13%20GMT	https://kwasu.edu.ng/students/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/students/index.html	(from https://kwasu.edu.ng/)
15:32:58	255160/255160	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:16:28%20GMT	https://kwasu.edu.ng/faculty-staffs/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/faculty-staffs/index.html	(from https://kwasu.edu.ng/)
15:32:58	232218/232218	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2009:14:53%20GMT	https://kwasu.edu.ng/visit/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/visit/index.html	(from https://kwasu.edu.ng/)
15:32:59	259307/259307	---M-Z	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2010:12:15%20GMT	https://kwasu.edu.ng/university-relations/	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/university-relations/index.html	(from https://kwasu.edu.ng/)
15:32:59	5514/5514	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202024%2022:28:57%20GMT	https://kwasu.edu.ng/wp-content/uploads/2024/03/kwasu-big-en-120x46.png	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/uploads/2024/03/kwasu-big-en-120x46.png	(from https://kwasu.edu.ng/)
15:32:59	12940/12940	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Jan%202025%2009:49:16%20GMT	https://kwasu.edu.ng/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=1736416156	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocksfb9a.css	(from https://kwasu.edu.ng/)
15:33:00	21014/21014	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Jan%202025%2009:49:17%20GMT	https://kwasu.edu.ng/wp-content/cache/background-css/kwasu.edu.ng/wp-content/cache/min/1/wp-content/themes/unicamp/assets/libs/lightGallery/css/lightgallery.min.css?ver=1736416156&wpr_t=1736845834	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/cache/background-css/kwasu.edu.ng/wp-content/cache/min/1/wp-content/themes/unicamp/assets/libs/lightGallery/css/lightgallery.min402c.css	(from https://kwasu.edu.ng/)
15:33:00	4382/4382	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Jan%202025%2009:49:16%20GMT	https://kwasu.edu.ng/wp-content/cache/min/1/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-cookie-consent.css?ver=1736416156	C:/Users/adebi/Desktop/2025_projects/adejoke_chatbot/Kwasu_Scrape/kwasu.edu.ng/wp-content/cache/min/1/wp-content/plugins/bdthemes-element-pack-lite/assets/css/ep-cookie-consentfb9a.css	(from https://kwasu.edu.ng/)
